"date","value"
"2017/7/20","2900.7"
"2017/7/27","2693.32"
"2017/7/28","2897.45"
"2017/7/30","2758.53"
"2017/8/6","3293.29"
"2017/8/7","3397.68"
"2017/8/15","4455.97"
"2017/8/16","4381.23"
"2017/8/17","4484.7"
"2017/8/21","4109.14"
"2017/8/26","4379.28"
"2017/8/27","4416.59"
"2017/8/28","4403.93"
"2017/9/2","4975.04"
"2017/9/5","4427.84"
"2017/9/6","4617.25"
"2017/9/8","4661"
"2017/9/15","3733.45"
"2017/9/16","3808.84"
"2017/9/17","3664.81"
"2017/9/19","4094.07"
"2017/9/25","3950.25"
"2017/9/26","3969.89"
"2017/10/2","4470.23"
"2017/10/5","4362.64"
"2017/10/6","4413.27"
"2017/10/15","5852.48"
"2017/10/16","5776.23"
"2017/10/18","5603.82"
"2017/10/21","6194.88"
"2017/10/25","5754.33"
"2017/10/26","5976.8"
"2017/10/28","5876.72"
"2017/11/4","7492.86"
"2017/11/5","7617.48"
"2017/11/8","7776.42"
"2017/11/12","6625.05"
"2017/11/14","6764.98"
"2017/11/15","7342.25"
"2017/11/24","8374.16"
"2017/11/25","8790.92"
"2017/11/27","9818.35"
"2017/11/28","10125.7"
"2017/12/4","11657.2"
"2017/12/5","12032"
"2017/12/8","18353.4"
"2017/12/14","17085.8"
"2017/12/15","18154.1"
"2017/12/17","20089"
"2017/12/24","14626"
"2017/12/25","14593"
"2017/12/27","16930.9"
"2018/1/1","14112.2"
"2018/1/3","15572.8"
"2018/1/4","15739.7"
"2018/1/6","17712.4"
"2018/1/12","14229.9"
"2018/1/13","14659.5"
"2018/1/14","14511.8"
"2018/1/23","11377.6"
"2018/1/24","11501.4"
"2018/2/1","10288.8"
"2018/2/2","9142.28"
"2018/2/3","9430.75"
"2018/2/6","7850.7"
"2018/2/12","8985.92"
"2018/2/13","8958.47"
"2018/2/14","9518.54"
"2018/2/15","10234.8"
"2018/2/22","11039.1"
"2018/2/23","10487.3"
"2018/2/25","9923.22"
"2018/2/26","10475"
"2018/3/4","11512.6"
"2018/3/5","11704.1"
"2018/3/8","10147.4"
"2018/3/12","9937.5"
"2018/3/14","9355.85"
"2018/3/15","8428.35"
"2018/3/18","8245.51"
"2018/3/21","9177.37"
"2018/3/24","8996.18"
"2018/3/25","8682.01"
"2018/4/1","7060.95"
"2018/4/3","7530.94"
"2018/4/4","7469.88"
"2018/4/6","6857.49"
"2018/4/13","8183.96"
"2018/4/14","8140.71"
"2018/4/22","9001.64"
"2018/4/23","8958.55"
